Consigne : 8574
8571,3,17
8571,3,18
8570,4,19
8571,3,20
8570,4,21
8572,2,21
8571,3,22
8572,2,22
8572,2,23
8572,2,23
8572,2,24
8572,2,24
8573,1,24
8572,2,25
8573,1,25
8573,1,25
8572,2,26
8574,0,25
8571,3,27
8574,0,26
8571,3,28
8573,1,27
8573,1,28
8571,3,29
8576,-2,27
8574,0,28
8575,-1,27
8574,0,27
8575,-1,27
8575,-1,27
8575,-1,26
8574,0,27
8576,-2,26
8575,-1,26
8575,-1,25
8575,-1,25
8576,-2,24
8573,1,25
8575,-1,25
8576,-2,24
8575,-1,24
8575,-1,24
8575,-1,23
8575,-1,23
8574,0,23
8575,-1,23
8574,0,23
8574,0,23
8574,0,23
8574,0,23
8575,-1,23
8575,-1,22
8573,1,23
8574,0,23
8573,1,23
8572,2,24
8575,-1,23
8570,4,26
8575,-1,24
8573,1,25
8575,-1,24
8574,0,24
8574,0,24
8574,0,24
8573,1,25
8574,0,24
8574,0,24
8573,1,25
8575,-1,24
8574,0,24
8574,0,24
8574,0,24
8573,1,25
8574,0,25
8575,-1,24
8573,1,25
8576,-2,24
8578,-4,22
8574,0,23
8575,-1,23
8576,-2,22
8574,0,22
8574,0,22
8574,0,22
8574,0,22
8574,0,22
8574,0,22
8574,0,22
8573,1,23
8575,-1,22
8573,1,23
8574,0,23
8573,1,23
8573,1,23
8574,0,23
8574,0,23
8575,-1,23
8574,0,23
8573,1,23
8574,0,23
8574,0,23
8574,0,23
8574,0,23
8574,0,23
8575,-1,23
8574,0,23
8575,-1,22
8573,1,23
8574,0,23
8575,-1,22
8575,-1,22
8575,-1,22
8575,-1,22
8574,0,22
8575,-1,21
8573,1,22
8574,0,22
8575,-1,21
8574,0,22
8575,-1,21
8575,-1,21
8576,-2,20
8575,-1,20
8574,0,20
8576,-2,19
8572,2,21
8575,-1,20
8576,-2,19
8574,0,20
8576,-2,19
8575,-1,19
8576,-2,18
8575,-1,18
8573,1,19
